Date,New York Times,CNN,FOX,New York Post,BBC,Washington Post,USA Today,Daily Mail,CNBC,The Guardian
20080723,True,True,True,False,False,True,False,True,True,True
20080724,True,True,True,False,False,True,False,True,True,True
20080725,True,True,True,False,False,True,False,True,True,True
20080726,True,True,True,False,False,True,False,True,True,True
20080727,True,True,True,False,True,True,False,True,True,True
20080728,True,True,True,False,True,True,False,True,True,True
20080729,True,True,True,False,True,True,False,True,True,True
20080730,True,True,True,False,True,True,False,True,True,True
20080731,True,True,True,False,True,True,False,True,True,True
20080801,True,True,True,False,False,True,False,True,True,True
20080802,True,True,True,False,False,True,False,True,True,True
20080803,True,True,True,False,False,True,False,True,True,True
20080804,True,True,True,False,False,True,False,True,True,True
20080805,True,True,True,False,False,True,False,True,True,True
20080806,True,True,True,False,False,True,False,True,True,True
20080807,True,True,True,False,False,True,False,True,True,True
20080808,True,True,True,False,False,True,False,True,True,True
20080809,True,True,True,False,False,True,False,True,True,True
20080810,True,True,True,False,False,True,False,True,True,True
20080811,True,True,True,False,False,True,False,True,True,True
20080812,True,True,True,False,False,True,False,True,True,True
20080813,True,True,True,False,False,True,False,True,True,True
20080814,True,True,True,False,False,True,False,True,True,True
20080815,True,True,True,False,False,True,False,True,True,True
20080816,True,True,True,False,False,True,False,True,True,True
20080817,True,True,True,False,False,True,False,True,True,True
20080818,True,True,True,False,False,True,False,True,True,True
20080819,True,True,True,False,False,True,False,True,True,True
20080820,True,True,True,False,False,True,False,True,True,True
20080821,True,True,True,False,False,True,False,True,True,True
20080822,True,True,True,False,True,True,False,True,True,True
20080823,True,True,True,False,True,True,False,True,True,True
20080824,True,True,True,False,True,True,False,True,True,True
20080825,True,True,True,False,True,True,False,True,True,True
20080826,True,True,True,False,True,True,False,True,True,True
20080827,True,True,True,False,False,True,False,True,True,True
20080828,True,True,True,False,False,True,False,True,True,True
20080829,True,True,True,False,False,True,False,True,True,True
20080830,True,True,True,False,False,True,False,True,True,True
20080831,True,True,True,False,False,True,False,True,True,True
20080901,True,True,True,False,False,True,False,True,True,True
20080902,True,True,True,False,False,True,False,True,True,True
20080903,True,True,True,False,False,True,False,True,True,True
20080904,True,True,True,False,False,True,False,True,True,True
20080905,True,True,True,False,False,True,False,True,True,True
20080906,True,True,True,False,False,True,False,True,True,True
20080907,True,True,True,False,False,True,False,True,True,True
20080908,True,True,True,False,False,True,False,True,True,True
20080909,True,True,True,False,False,True,False,True,True,True
20080910,True,True,True,False,False,True,False,True,True,True
20080911,True,True,True,False,False,True,False,True,True,True
20080912,True,True,True,False,False,True,False,True,True,True
20080913,True,True,True,False,False,True,False,True,True,True
20080914,True,True,True,False,False,True,False,True,True,True
20080915,True,True,True,False,False,True,False,True,True,True
20080916,True,True,True,False,False,True,False,True,True,True
20080917,True,True,True,False,False,True,False,True,True,True
20080918,True,True,True,False,False,True,False,True,True,True
20080919,True,True,True,False,False,True,False,True,True,True
20080920,True,True,True,False,False,True,False,True,True,True
20080921,True,True,True,False,False,True,False,True,True,True
20080922,True,True,True,False,False,True,False,True,True,True
20080923,True,True,True,False,False,True,False,True,True,True
20080924,True,True,True,False,False,True,False,True,True,True
20080925,True,True,True,False,False,True,False,True,True,True
20080926,True,True,True,False,False,True,False,True,True,True
20080927,True,True,True,False,False,True,False,True,True,True
20080928,True,True,True,False,False,True,False,True,True,True
20080929,False,True,True,False,False,True,False,True,True,True
20080930,True,True,True,False,False,True,False,True,True,True
20081001,True,True,True,False,False,True,False,True,True,True
20081002,True,True,True,False,False,True,False,True,True,True
20081003,True,True,True,False,False,True,False,True,True,True
20081004,True,True,True,False,False,True,False,True,True,True
20081005,True,True,True,False,False,True,False,True,True,True
20081006,True,True,True,False,False,True,False,True,True,True
20081007,True,True,True,False,False,True,False,True,True,True
20081008,True,True,True,False,False,True,False,True,True,True
20081009,True,True,True,False,False,True,False,True,True,True
20081010,True,True,True,False,False,True,False,True,True,True
20081011,True,True,True,False,False,True,False,True,True,True
20081012,True,True,True,False,False,True,False,True,True,True
20081013,True,True,True,False,False,True,False,True,True,True
20081014,True,True,True,False,False,True,False,True,True,True
20081015,True,True,True,False,False,True,False,True,True,True
20081016,True,True,True,False,False,True,False,True,True,True
20081017,True,True,True,False,False,True,False,True,True,True
20081018,True,True,True,False,False,True,False,True,True,True
20081019,True,True,True,False,False,True,False,True,True,True
20081020,True,True,True,False,False,True,False,True,True,True
20081021,True,True,True,False,False,True,False,True,True,True
20081022,True,True,True,False,False,True,False,True,True,True
20081023,True,True,True,False,False,True,False,True,True,True
20081024,True,True,True,False,False,True,False,True,True,True
20081025,True,True,True,False,False,True,False,True,True,True
20081026,True,True,True,False,False,True,False,True,True,True
20081027,True,True,True,False,False,True,False,True,True,True
20081028,True,True,True,False,False,True,False,True,True,True
20081029,True,True,True,False,False,True,False,True,True,True
20081030,True,True,True,False,True,True,False,True,True,True
20081031,True,True,True,False,True,True,False,True,True,True
20081101,True,True,True,False,True,True,False,True,True,True
20081102,False,True,True,False,True,True,False,True,True,True
20081103,True,True,True,False,False,True,False,True,True,True
20081104,True,True,True,False,False,True,False,True,True,True
20081105,True,True,True,False,False,True,False,True,True,True
20081106,True,True,True,False,False,True,False,True,True,True
20081107,True,True,True,False,False,True,False,True,True,True
20081108,True,True,True,False,False,True,False,True,True,True
20081109,True,True,True,False,False,True,False,True,True,True
20081110,True,True,True,False,False,True,False,True,True,True
20081111,True,True,True,False,False,True,False,True,True,True
20081112,True,True,True,False,False,True,False,True,True,True
20081113,True,True,True,False,True,True,False,True,True,True
20081114,True,True,True,False,False,True,False,True,True,True
20081115,True,True,True,False,False,True,False,True,True,True
20081116,True,True,True,False,False,True,False,True,True,True
20081117,True,True,True,False,False,True,False,True,True,True
20081118,True,True,True,False,False,True,False,True,True,True
20081119,True,True,True,False,False,True,False,True,True,True
20081120,True,True,True,False,False,True,False,True,True,True
20081121,True,True,True,False,False,True,False,True,True,True
20081122,True,True,True,False,False,True,False,True,True,True
20081123,True,True,True,False,False,True,False,True,True,True
20081124,True,True,True,False,False,True,False,True,True,True
20081125,True,True,True,False,False,True,False,True,True,True
20081126,True,True,True,False,False,True,False,True,True,True
20081127,True,True,True,False,False,True,False,True,True,True
20081128,True,True,True,False,False,True,False,True,True,True
20081129,True,True,True,False,False,True,False,True,True,True
20081130,True,True,True,False,False,True,False,True,True,True
20081201,True,True,True,False,False,True,False,True,True,True
20081202,True,True,True,False,False,True,False,True,True,True
20081203,True,True,True,False,False,True,False,True,True,True
20081204,True,True,True,False,False,True,False,True,True,True
20081205,True,True,True,False,False,True,False,True,True,True
20081206,True,True,True,False,False,True,False,True,True,True
20081207,True,True,True,False,False,True,False,True,True,True
20081208,True,True,True,False,False,True,False,True,True,True
20081209,True,True,True,False,False,True,False,True,True,True
20081210,True,True,True,False,False,True,False,True,True,True
20081211,True,True,True,False,False,True,False,True,True,True
20081212,True,True,True,False,False,True,False,True,True,True
20081213,True,True,True,False,False,True,False,True,True,True
